city,country,category,name,address,why_it_matters,associated_person_or_event,source_url
Paris,France,Art,Cimetière du Père-Lachaise (Gustave Caillebotte grave),"16 Rue du Repos, 75020 Paris, France","Impressionist painter and major patron Gustave Caillebotte is interred here, linking Paris to both his art and his pivotal support of fellow artists.",Gustave Caillebotte,https://en.wikipedia.org/wiki/Gustave_Caillebotte
Paris,France,Art,La Ruche (artists’ studios complex),"2 Passage de Dantzig, 75015 Paris, France",This famed studio residence hosted many key modern artists; it is strongly associated with the early Paris careers of Soutine and Chagall among others.,Chaïm Soutine (and other École de Paris artists),https://en.wikipedia.org/wiki/La_Ruche
Paris,France,Art,Musée Gustave Moreau (artist’s home and studios),"14 Rue de La Rochefoucauld, 75009 Paris, France",Symbolist painter Gustave Moreau lived and worked here; the museum preserves his studio layout and a major cache of works and drawings.,Gustave Moreau,https://en.wikipedia.org/wiki/Mus%C3%A9e_national_Gustave_Moreau
Paris,France,Art,"Musée Rodin (Hôtel Biron, Rodin’s workplace and collection site)","77 Rue de Varenne, 75007 Paris, France",Auguste Rodin used the Hôtel Biron as a studio and exhibition setting; it became the core site for his oeuvre and legacy in France.,Auguste Rodin,https://en.wikipedia.org/wiki/Mus%C3%A9e_Rodin
Paris,France,Art,"Nadar’s former studio site (First Impressionist Exhibition, 1874)","35 Boulevard des Capucines, 75002 Paris, France",,,https://en.wikipedia.org/wiki/First_Impressionist_Exhibition
Paris,France,Art,Picasso’s studio where “Guernica” was painted,"7 Rue des Grands-Augustins, 75006 Paris, France",,,https://en.wikipedia.org/wiki/7_Rue_des_Grands-Augustins
Paris,France,Art,École nationale supérieure des Beaux-Arts (historic art school campus),"14 Rue Bonaparte, 75006 Paris, France",,,https://en.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_des_Beaux-Arts
Paris,France,Art,"Café Guerbois (Impressionists’ meeting place, former site)","11 Avenue de Clichy, 75017 Paris, France",,,https://en.wikipedia.org/wiki/Caf%C3%A9_Guerbois
Paris,France,Art,Le Chat Noir (original cabaret location),"12 Rue Victor-Mass%C3%A9, 75009 Paris, France",,,https://en.wikipedia.org/wiki/Le_Chat_Noir
Paris,France,Music,Tombe de Jacques Offenbach (cimetière de Montmartre),"Cimetière de Montmartre, 20 Avenue Rachel, 75018 Paris, France",,Grave of composer Jacques Offenbach.,https://en.wikipedia.org/wiki/Jacques_Offenbach
Paris,France,Music,Dernier domicile de Frédéric Chopin (lieu de décès),"12 Place Vendôme, 75001 Paris, France",,Composer/pianist Frédéric Chopin died here in 1849.,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Chopin
Paris,France,Music,L’Olympia (music hall),"28 Boulevard des Capucines, 75009 Paris, France",,Historic Paris music hall associated with major French popular-music careers and landmark concerts.,https://en.wikipedia.org/wiki/L%27Olympia
Paris,France,Music,Salle Gaveau (concert hall),"45 Rue La Boétie, 75008 Paris, France",,Historic recital hall associated with chamber music and solo performance traditions in Paris.,https://en.wikipedia.org/wiki/Salle_Gaveau
Paris,France,Music,"Théâtre des Champs-Élysées (création du ""Sacre du printemps"")","15 Avenue Montaigne, 75008 Paris, France",,"Premiere of Igor Stravinsky’s ballet score ""The Rite of Spring"" (Le Sacre du printemps) in 1913 with Diaghilev’s Ballets Russes.",https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_des_Champs-%C3%89lys%C3%A9es
Paris,France,Music,Tombe de Charles Gounod (Cimetière d’Auteuil),"49 Rue Claude Lorrain, 75016 Paris",,Grave of composer Charles Gounod ('Faust').,https://en.wikipedia.org/wiki/Charles_Gounod
Paris,France,Music,Studio des Variétés (studio d’enregistrement),"17 Rue des Petits Hôtels, 75010 Paris",,Notable Paris recording studio associated with French popular music production and sessions.,https://www.studiodesvarietes.com/
Paris,France,Music,Studio Davout (studios d’enregistrement),"30 Rue Charles Nodier, 75018 Paris",,"Historic recording studios used for numerous French and international sessions across classical, pop, and film music.",https://en.wikipedia.org/wiki/Studios_Davout
Paris,France,Music,Schola Cantorum de Paris,"269 Rue Saint-Jacques, 75005 Paris",,"Historic music school founded in 1894 (d’Indy, Bordes, Guilmant), influential in French composition and performance pedagogy.",https://en.wikipedia.org/wiki/Schola_Cantorum_de_Paris
Paris,France,Music,Tombe d’Édith Piaf (Cimetière du Père-Lachaise),"16 Rue du Repos, 75020 Paris",,Grave of singer Édith Piaf.,https://en.wikipedia.org/wiki/%C3%89dith_Piaf
Paris,France,Architecture,Maison-atelier Tristan Tzara,"15 Avenue Junot, 75018 Paris, France",,Adolf Loos; built for poet Tristan Tzara (1926–1927),https://en.wikipedia.org/wiki/Maison_Tristan_Tzara
Paris,France,Architecture,Maison-atelier Jan et Joël Martel (Rue Mallet-Stevens ensemble),"5 Rue Mallet-Stevens, 75016 Paris, France",,Robert Mallet-Stevens; studios for sculptors Jan & Joël Martel (1920s),https://en.wikipedia.org/wiki/Rue_Mallet-Stevens
Paris,France,Architecture,Théâtre des Champs-Élysées,"15 Avenue Montaigne, 75008 Paris, France",,Auguste Perret (structure); Théâtre des Champs-Élysées opened 1913,https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_des_Champs-%C3%89lys%C3%A9es
Paris,France,Architecture,Immeuble du 25 bis rue Franklin (Perret),"25 bis Rue Franklin, 75016 Paris, France",,Auguste Perret & Gustave Perret; pioneering reinforced-concrete apartment building (1903),https://en.wikipedia.org/wiki/25bis_rue_Franklin
Paris,France,Architecture,Tombe d’Auguste Perret (Cimetière du Père-Lachaise),"Cimetière du Père-Lachaise, 16 Rue du Repos, 75020 Paris, France",,Auguste Perret (architect); burial site,https://en.wikipedia.org/wiki/Auguste_Perret
Paris,France,Architecture,Sainte-Geneviève Library (Bibliothèque Sainte-Geneviève),"10 Place du Panthéon, 75005 Paris, France",,Henri Labrouste,https://en.wikipedia.org/wiki/Biblioth%C3%A8que_Sainte-Genevi%C3%A8ve
Paris,France,Architecture,Immeuble à gradins (Rue Vavin),"26 Rue Vavin, 75006 Paris, France",,Henri Sauvage,https://en.wikipedia.org/wiki/Immeuble_%C3%A0_gradins
Paris,France,Architecture,Bibliothèque nationale de France (site Richelieu),"5 Rue Vivienne, 75002 Paris, France",,Henri Labrouste; Jean-Louis Pascal (extensions),https://en.wikipedia.org/wiki/Richelieu_Library
Paris,France,Architecture,Cité de Refuge (Armée du Salut),"12 Rue Cantagrel, 75013 Paris, France",,Le Corbusier; Armée du Salut,https://en.wikipedia.org/wiki/Cit%C3%A9_de_Refuge
Paris,France,Architecture,Maison de la Radio et de la Musique (Radio France),"116 Avenue du Président Kennedy, 75016 Paris, France",,Henry Bernard; Radio France,https://en.wikipedia.org/wiki/Maison_de_la_Radio
Paris,France,Architecture,Palais Garnier (Opéra de Paris) (Charles Garnier),"Place de l’Opéra, 75009 Paris, France",,,https://en.wikipedia.org/wiki/Palais_Garnier
Paris,France,Architecture,Maison La Roche (Le Corbusier & Pierre Jeanneret),"10 Square du Docteur-Blanche, 75016 Paris, France",,,https://en.wikipedia.org/wiki/Maison_La_Roche
Paris,France,Architecture,Hôtel de Matignon (official residence of the French Prime Minister),"57 rue de Varenne, 75007 Paris, France",,,https://en.wikipedia.org/wiki/H%C3%B4tel_Matignon
Paris,France,Architecture,Fondation Cartier pour l'art contemporain (Jean Nouvel),"261 boulevard Raspail, 75014 Paris, France",,,https://en.wikipedia.org/wiki/Cartier_Foundation_for_Contemporary_Art
Paris,France,Architecture,"Siège de l’UNESCO (Marcel Breuer, Pier Luigi Nervi, Bernard Zehrfuss)","7 place de Fontenoy, 75007 Paris, France",,,https://en.wikipedia.org/wiki/UNESCO_headquarters
Paris,France,Architecture,Cité de la Musique,"221 Avenue Jean Jaurès, 75019 Paris, France","Designed by Christian de Portzamparc, this cultural complex is a defining Paris work associated with his approach to public space, form, and urban composition.",Christian de Portzamparc,https://en.wikipedia.org/wiki/Cit%C3%A9_de_la_Musique
Paris,France,Architecture,Arc de Triomphe,"Place Charles de Gaulle, 75008 Paris, France","Jean Chalgrin’s most famous commission, the Arc de Triomphe is inseparable from his architectural legacy and France’s monumental urban axis.",Jean Chalgrin,https://en.wikipedia.org/wiki/Arc_de_Triomphe
Paris,France,Architecture,Église Saint-Jean-de-Montmartre,"19 Rue des Abbesses, 75018 Paris, France","Anatole de Baudot’s church is an early, influential use of reinforced concrete in sacred architecture and is central to his legacy.",Anatole de Baudot,https://en.wikipedia.org/wiki/Saint-Jean-de-Montmartre
Paris,France,Architecture,Basilique Sainte-Clotilde,"23bis Rue Las Cases, 75007 Paris, France","A major early French Gothic Revival church associated with architect Jean-Baptiste Lassus, demonstrating his role in reviving medieval forms in modern Paris.",Jean-Baptiste Lassus,"https://en.wikipedia.org/wiki/Basilica_of_Sainte-Clotilde,_Paris"
Paris,France,Architecture,Maison de Verre (House of Glass),"31 Rue Saint-Guillaume, 75007 Paris, France","Designed by Pierre Chareau (with Bernard Bijvoet), it is a foundational modernist interior/structural experiment and among the most influential residences in 20th-century architecture.",Pierre Chareau,https://en.wikipedia.org/wiki/Maison_de_Verre
Paris,France,History,Maison de Victor Hugo,"6 Place des Vosges, 75004 Paris, France",,,https://en.wikipedia.org/wiki/Maison_de_Victor_Hugo
Paris,France,History,Édith Piaf birthplace (commemorative plaque location),"72 Rue de Belleville, 75020 Paris, France",,,https://en.wikipedia.org/wiki/%C3%89dith_Piaf
Paris,France,History,Palais du Luxembourg (French Senate),"15 Rue de Vaugirard, 75006 Paris, France",,,https://en.wikipedia.org/wiki/Luxembourg_Palace
Paris,France,History,Café Procope,"13 Rue de l'Ancienne Comédie, 75006 Paris, France",,,https://en.wikipedia.org/wiki/Caf%C3%A9_Procope
Paris,France,History,Bateau-Lavoir (Picasso studio building),"13 Rue Ravignan, 75018 Paris, France",,,https://en.wikipedia.org/wiki/Bateau-Lavoir
Paris,France,History,École Militaire (site of Dreyfus degradation ceremony),"Place Joffre, 75007 Paris, France",,Alfred Dreyfus; Dreyfus Affair,https://en.wikipedia.org/wiki/Dreyfus_affair
Paris,France,History,"Tombe de Jim Morrison (Père Lachaise, Division 6)","Cimetière du Père-Lachaise, 8 Boulevard de Ménilmontant, 75020 Paris, France",,Jim Morrison,https://en.wikipedia.org/wiki/Jim_Morrison
Paris,France,History,Cimetière du Montparnasse — tomb of Sartre & de Beauvoir,"3 Boulevard Edgar Quinet, 75014 Paris, France",,Jean-Paul Sartre; Simone de Beauvoir,https://en.wikipedia.org/wiki/Montparnasse_Cemetery
Paris,France,History,Hôtel National des Invalides (Napoleon’s tomb),"129 Rue de Grenelle, 75007 Paris, France",,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Les_Invalides
Paris,France,History,Musée Eugène Delacroix (artist’s former home and studio),"6 Rue de Fürstenberg, 75006 Paris, France",,Eugène Delacroix,https://en.wikipedia.org/wiki/Mus%C3%A9e_national_Eug%C3%A8ne_Delacroix
Paris,France,History,Grave of Frédéric Chopin (Cimetière du Père-Lachaise),"Cimetière du Père-Lachaise, 16 Rue du Repos, 75020 Paris, France","Chopin’s grave is one of Paris’s most significant composer memorials, closely tied to the city where he lived and worked. It is a precise site reflecting Paris’s role in 19th‑century European music history.",Frédéric Chopin,https://en.wikipedia.org/wiki/Père_Lachaise_Cemetery
Paris,France,History,Hôtel de Lauzun (site associated with the Club des Hashischins and 19th-century literary circles),"17 Quai d'Anjou, 75004 Paris, France","This historic mansion hosted gatherings linked to Paris’s 19th‑century literary and artistic milieu, including meetings associated with the Club des Hashischins. It is a specific address tied to named figures in France’s cultural-intellectual history.",Théophile Gautier (and the Club des Hashischins circle),https://en.wikipedia.org/wiki/Hôtel_de_Lauzun
Paris,France,History,Grave of Samuel Beckett (Cimetière du Montparnasse),"Cimetière du Montparnasse, 3 Boulevard Edgar-Quinet, 75014 Paris, France","Samuel Beckett is buried here, making the cemetery a precise place of memory for one of the most influential writers of the 20th century. The grave links Paris to the history of modern literature and theater.",Samuel Beckett,https://en.wikipedia.org/wiki/Cimetière_du_Montparnasse
Paris,France,History,Ernest Hemingway’s early Paris residence (address associated with his time as a young writer),"74 Rue du Cardinal Lemoine, 75005 Paris, France","Hemingway lived in this building during his early 1920s Paris years, later depicted in A Moveable Feast. The address is closely tied to the city’s interwar expatriate literary history.",Ernest Hemingway,https://en.wikipedia.org/wiki/Ernest_Hemingway
Paris,France,History,Musée Curie (Institut du Radium / Curie Pavilion),"1 Rue Pierre et Marie Curie, 75005 Paris, France",This is the Curie laboratory complex associated with Marie Curie’s research legacy in radioactivity. The museum preserves instruments and spaces central to the early history of modern physics and medicine.,Marie Curie,https://en.wikipedia.org/wiki/Mus%C3%A9e_Curie
Paris,France,History,Danton’s residence (site associated with Danton),"1 Cour du Commerce Saint-André, 75006 Paris, France","Georges Danton, a leading figure of the early French Revolution, is strongly associated with this address, long identified as his residence. It represents the neighborhood geography of revolutionary political organizing in Paris.",Georges Danton,https://en.wikipedia.org/wiki/Georges_Danton
Paris,France,History,Musée Clemenceau (Clemenceau's apartment),"8 Rue Benjamin-Franklin, 75116 Paris, France","Georges Clemenceau, a central figure of the French Third Republic and France’s wartime leader in 1917–1919, lived here. The preserved apartment documents his political life and the post–World War I settlement era.",Georges Clemenceau,https://en.wikipedia.org/wiki/Mus%C3%A9e_Clemenceau
Paris,France,History,Maison Duplay (Robespierre’s lodging during the Revolution),"398 Rue Saint-Honoré, 75001 Paris, France",Maximilien Robespierre lived with the Duplay family here at the height of the French Revolution. The address is closely linked to the political radicalization that culminated in the Reign of Terror.,Maximilien Robespierre,https://fr.wikipedia.org/wiki/Maison_Duplay
